Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"MS evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific NX"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific NX"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific NX"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific NX"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific NX"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific pTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific pTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Pathology prognostics - Breast cancer"	"Pathology prognostics - Cervical cancer"	"Pathology prognostics - Colorectal cancer"	"Pathology prognostics - Endometrial cancer"	"Pathology prognostics - Glioma"	"Pathology prognostics - Head and neck cancer"	"Pathology prognostics - Liver cancer"	"Pathology prognostics - Lung cancer"	"Pathology prognostics - Melanoma"	"Pathology prognostics - Ovarian cancer"	"Pathology prognostics - Pancreatic cancer"	"Pathology prognostics - Prostate cancer"	"Pathology prognostics - Renal cancer"	"Pathology prognostics - Stomach cancer"	"Pathology prognostics - Testis cancer"	"Pathology prognostics - Thyroid cancer"	"Pathology prognostics - Urothelial cancer"	"Tissue RNA - adipose tissue [NX]"	"Tissue RNA - adrenal gland [NX]"	"Tissue RNA - amygdala [NX]"	"Tissue RNA - appendix [NX]"	"Tissue RNA - basal ganglia [NX]"	"Tissue RNA - bone marrow [NX]"	"Tissue RNA - breast [NX]"	"Tissue RNA - cerebellum [NX]"	"Tissue RNA - cerebral cortex [NX]"	"Tissue RNA - cervix, uterine [NX]"	"Tissue RNA - colon [NX]"	"Tissue RNA - corpus callosum [NX]"	"Tissue RNA - ductus deferens [NX]"	"Tissue RNA - duodenum [NX]"	"Tissue RNA - endometrium 1 [NX]"	"Tissue RNA - epididymis [NX]"	"Tissue RNA - esophagus [NX]"	"Tissue RNA - fallopian tube [NX]"	"Tissue RNA - gallbladder [NX]"	"Tissue RNA - heart muscle [NX]"	"Tissue RNA - hippocampal formation [NX]"	"Tissue RNA - hypothalamus [NX]"	"Tissue RNA - kidney [NX]"	"Tissue RNA - liver [NX]"	"Tissue RNA - lung [NX]"	"Tissue RNA - lymph node [NX]"	"Tissue RNA - midbrain [NX]"	"Tissue RNA - olfactory region [NX]"	"Tissue RNA - ovary [NX]"	"Tissue RNA - pancreas [NX]"	"Tissue RNA - parathyroid gland [NX]"	"Tissue RNA - pituitary gland [NX]"	"Tissue RNA - placenta [NX]"	"Tissue RNA - pons and medulla [NX]"	"Tissue RNA - prostate [NX]"	"Tissue RNA - rectum [NX]"	"Tissue RNA - retina [NX]"	"Tissue RNA - salivary gland [NX]"	"Tissue RNA - seminal vesicle [NX]"	"Tissue RNA - skeletal muscle [NX]"	"Tissue RNA - skin 1 [NX]"	"Tissue RNA - small intestine [NX]"	"Tissue RNA - smooth muscle [NX]"	"Tissue RNA - spinal cord [NX]"	"Tissue RNA - spleen [NX]"	"Tissue RNA - stomach 1 [NX]"	"Tissue RNA - testis [NX]"	"Tissue RNA - thalamus [NX]"	"Tissue RNA - thymus [NX]"	"Tissue RNA - thyroid gland [NX]"	"Tissue RNA - tongue [NX]"	"Tissue RNA - tonsil [NX]"	"Tissue RNA - urinary bladder [NX]"	"Tissue RNA - vagina [NX]"	"Tissue RNA - B-cells [NX]"	"Tissue RNA - dendritic cells [NX]"	"Tissue RNA - granulocytes [NX]"	"Tissue RNA - monocytes [NX]"	"Tissue RNA - NK-cells [NX]"	"Tissue RNA - T-cells [NX]"	"Tissue RNA - total PBMC [NX]"	"Cell RNA - A-431 [NX]"	"Cell RNA - A549 [NX]"	"Cell RNA - AF22 [NX]"	"Cell RNA - AN3-CA [NX]"	"Cell RNA - ASC diff [NX]"	"Cell RNA - ASC TERT1 [NX]"	"Cell RNA - BEWO [NX]"	"Cell RNA - BJ [NX]"	"Cell RNA - BJ hTERT+ [NX]"	"Cell RNA - BJ hTERT+ SV40 Large T+ [NX]"	"Cell RNA - BJ hTERT+ SV40 Large T+ RasG12V [NX]"	"Cell RNA - CACO-2 [NX]"	"Cell RNA - CAPAN-2 [NX]"	"Cell RNA - Daudi [NX]"	"Cell RNA - EFO-21 [NX]"	"Cell RNA - fHDF/TERT166 [NX]"	"Cell RNA - HaCaT [NX]"	"Cell RNA - HAP1 [NX]"	"Cell RNA - HBEC3-KT [NX]"	"Cell RNA - HBF TERT88 [NX]"	"Cell RNA - HDLM-2 [NX]"	"Cell RNA - HEK 293 [NX]"	"Cell RNA - HEL [NX]"	"Cell RNA - HeLa [NX]"	"Cell RNA - Hep G2 [NX]"	"Cell RNA - HHSteC [NX]"	"Cell RNA - HL-60 [NX]"	"Cell RNA - HMC-1 [NX]"	"Cell RNA - HSkMC [NX]"	"Cell RNA - hTCEpi [NX]"	"Cell RNA - hTEC/SVTERT24-B [NX]"	"Cell RNA - hTERT-HME1 [NX]"	"Cell RNA - HUVEC TERT2 [NX]"	"Cell RNA - K-562 [NX]"	"Cell RNA - Karpas-707 [NX]"	"Cell RNA - LHCN-M2 [NX]"	"Cell RNA - MCF7 [NX]"	"Cell RNA - MOLT-4 [NX]"	"Cell RNA - NB-4 [NX]"	"Cell RNA - NTERA-2 [NX]"	"Cell RNA - PC-3 [NX]"	"Cell RNA - REH [NX]"	"Cell RNA - RH-30 [NX]"	"Cell RNA - RPMI-8226 [NX]"	"Cell RNA - RPTEC TERT1 [NX]"	"Cell RNA - RT4 [NX]"	"Cell RNA - SCLC-21H [NX]"	"Cell RNA - SH-SY5Y [NX]"	"Cell RNA - SiHa [NX]"	"Cell RNA - SK-BR-3 [NX]"	"Cell RNA - SK-MEL-30 [NX]"	"Cell RNA - T-47d [NX]"	"Cell RNA - THP-1 [NX]"	"Cell RNA - TIME [NX]"	"Cell RNA - U-138 MG [NX]"	"Cell RNA - U-2 OS [NX]"	"Cell RNA - U-2197 [NX]"	"Cell RNA - U-251 MG [NX]"	"Cell RNA - U-266/70 [NX]"	"Cell RNA - U-266/84 [NX]"	"Cell RNA - U-698 [NX]"	"Cell RNA - U-87 MG [NX]"	"Cell RNA - U-937 [NX]"	"Cell RNA - WM-115 [NX]"	"Blood RNA - basophil [NX]"	"Blood RNA - classical monocyte [NX]"	"Blood RNA - eosinophil [NX]"	"Blood RNA - gdTCR [NX]"	"Blood RNA - intermediate monocyte [NX]"	"Blood RNA - MAIT T-cell [NX]"	"Blood RNA - memory B-cell [NX]"	"Blood RNA - memory CD4 T-cell [NX]"	"Blood RNA - memory CD8 T-cell [NX]"	"Blood RNA - myeloid DC [NX]"	"Blood RNA - naive B-cell [NX]"	"Blood RNA - naive CD4 T-cell [NX]"	"Blood RNA - naive CD8 T-cell [NX]"	"Blood RNA - neutrophil [NX]"	"Blood RNA - NK-cell [NX]"	"Blood RNA - non-classical monocyte [NX]"	"Blood RNA - plasmacytoid DC [NX]"	"Blood RNA - T-reg [NX]"	"Blood RNA - total PBMC [NX]"	"Brain RNA - amygdala [NX]"	"Brain RNA - basal ganglia [NX]"	"Brain RNA - cerebellum [NX]"	"Brain RNA - cerebral cortex [NX]"	"Brain RNA - hippocampal formation [NX]"	"Brain RNA - hypothalamus [NX]"	"Brain RNA - midbrain [NX]"	"Brain RNA - olfactory region [NX]"	"Brain RNA - pons and medulla [NX]"	"Brain RNA - thalamus [NX]"
BX088645.1		ENSG00000283378			9	61330717-61453030	"Predicted intracellular proteins"	"Evidence at transcript level"	"Evidence at transcript level"				"Group enriched"	"Detected in some"	16	"blood: 21.7;bone marrow: 14.1"	"Cell line enhanced"	"Detected in some"		"A549: 21.0;SiHa: 4.6;TIME: 6.6;WM-115: 18.5"									"Cell type enriched"	"Detected in some"	13	"neutrophil: 21.7"	"Lineage enriched"	"Detected in single"	182	"granulocytes: 21.7"																																					0.1	0.0		0.0		14.1	0.0		0.5	0.1	0.0			0.0	0.0	0.0	0.2	0.0	0.0	1.0			0.0	0.0	0.0	0.0			0.0	0.0	0.0		0.2		0.2	0.0		0.0	0.0	0.0	0.0	0.0	0.1		0.3	0.0	0.5			0.1		0.0	0.0		0.1	0.0	21.7	0.0	0.0	0.0	0.0	0.9	21.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.4	0.0	2.3	0.3	1.6	0.0	0.0	0.2	0.0	2.3	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.5	1.3	0.0	0.0	0.2	0.1	0.0	0.0	1.2	0.6	0.0	0.3	2.4	0.0	0.7	0.3	0.6	4.6	0.1	1.4	0.1	0.1	6.6	0.0	0.7	0.0	0.1	0.0	0.0	0.0	0.0	0.0	18.5	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	21.7	0.0	0.0	0.0	0.0	0.0										
AL031777.3		ENSG00000282988			6	26195595-26199293	"Predicted intracellular proteins"	"Evidence at transcript level"	"Evidence at transcript level"				"Tissue enriched"	"Detected in many"	10	"lymphoid tissue: 184.8"	"Cell line enhanced"	"Detected in some"		"K-562: 7.8;SiHa: 7.4;U-2 OS: 5.6;U-266/70: 9.4;U-266/84: 6.1"									"Cell type enriched"	"Detected in many"	4	"neutrophil: 18.7"	"Lineage enriched"	"Detected in many"	7	"granulocytes: 18.7"									HPA041189	Uncertain									"HPA041189: AB_2677357"																		1.3	1.3	0.1	10.9	0.2	13.1	4.8	0.3	0.7	3.9	3.4	0.0	2.2	0.7	1.0	2.2	7.1	1.2	1.9	4.2	0.0		1.0	1.1	3.5	12.7	0.0	0.1	2.4	1.2	0.7	0.0	3.4	0.4	2.9	0.9	0.9	1.1	3.2	0.7	0.7	3.2	1.5	2.6	8.5	1.7	4.3	0.1	184.8	0.9	3.9	11.4	4.0	0.0	2.7	1.1	18.7	1.0	0.6	1.1	0.7	0.8	0.5	0.2	0.7	0.2	0.1	0.0	0.7	0.1	1.4	0.4	0.6	0.9	0.8	2.4	0.0	1.2	0.3	0.0	0.0	2.6	0.3	0.7	2.4	1.5	0.0	0.2	0.8	1.1	0.0	0.8	0.5	0.2	7.8	1.6	0.0	1.1	2.8	1.7	0.2	2.3	0.7	0.2	4.3	0.0	0.0	0.9	0.2	7.4	0.0	0.5	4.7	0.0	0.8	0.8	5.6	0.0	0.2	9.4	6.1	0.9	0.5	2.2	0.3	4.3	0.0	1.2	0.3	0.3	0.4	0.9	0.6	0.6	0.4	2.7	0.5	0.8	18.7	0.6	1.0	1.1	1.1	0.7										
FCGR3B	"CD16, CD16b, FCG3, FCGR3"	ENSG00000162747	"Fc fragment of IgG receptor IIIb"	O75015	1	161623196-161631963	"CD markers, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"		"Tissue enriched"	"Detected in many"	8	"blood: 334.5"	"Cell line enhanced"	"Detected in single"		"K-562: 1.4"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Cell type enriched"	"Detected in some"	95	"neutrophil: 334.5"	"Lineage enriched"	"Detected in many"	95	"granulocytes: 334.5"														"Secreted to blood"						"unprognostic (1.60e-1)"	"unprognostic (1.36e-1)"	"unprognostic (1.59e-3)"	"unprognostic (4.16e-2)"	"unprognostic (1.15e-1)"	"unprognostic (6.52e-2)"	"unprognostic (3.97e-2)"	"unprognostic (6.96e-3)"	"unprognostic (2.53e-2)"	"unprognostic (1.02e-1)"	"unprognostic (1.07e-1)"	"unprognostic (8.67e-2)"	"unprognostic (5.16e-2)"	"unprognostic (1.35e-1)"	"unprognostic (8.37e-3)"	"unprognostic (2.28e-1)"	"unprognostic (9.24e-2)"	9.9	0.8	1.8	30.8	1.5	13.8	1.5	0.9	1.8	0.9	0.8	0.5	0.2	0.0	0.4	0.5	1.7	2.8	6.8	4.6	1.2	0.9	0.9	2.9	15.2	16.9	5.0	0.5	1.2	1.2	0.0	0.6	4.5	1.9	1.5	0.0	1.3	0.9	0.9	0.8	1.4	0.8	2.0	4.0	44.3	1.3	1.5	0.9	0.6	0.8	0.2	0.9	11.1	4.7	0.0	0.1	334.5	3.5	0.1	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.3	0.4	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.0	0.4	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.2	0.0	0.4	0.0	0.3	0.0	0.0	0.0	0.5	0.5	1.2	0.0	0.0	0.0	0.2	0.1	0.0	0.0	0.1	334.5	0.1	3.5	0.0	0.0	0.5	1.8	1.5	0.9	1.8	1.2	0.9	5.0	0.5	1.9	0.9
TAS2R40	GPR60	ENSG00000221937	"Taste 2 receptor member 40"	P59535	7	143222037-143223079	"G-protein coupled receptors, Predicted membrane proteins"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"		"Group enriched"	"Detected in some"	8	"blood: 6.3;lymphoid tissue: 4.1"	"Cell line enhanced"	"Detected in single"		"SK-BR-3: 1.2"	"Not detected"	"Not detected"							"Cell type enriched"	"Detected in single"	12	"neutrophil: 6.3"	"Lineage enriched"	"Detected in single"	12	"granulocytes: 6.3"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in many"																															0.1	0.2	0.0	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.1	0.6	0.1	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0		0.0	0.0	0.0	0.0	0.2		0.0	0.0		0.0	0.0	0.0	0.0	0.1	0.0	0.1	3.9	0.0	0.0			0.0		0.0	0.0	0.0	0.0	0.0	6.3	0.2	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3	0.0	0.0	0.0	0.0	0.0										
TEX54		ENSG00000283268	"Testis expressed 54"		11	62832319-62832803	"Predicted intracellular proteins"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at transcript level"			"Group enriched"	"Detected in some"	8	"blood: 47.4;testis: 21.2"	"Low cell line specificity"	"Detected in some"											"Cell type enriched"	"Detected in many"	8	"neutrophil: 47.4"	"Lineage enriched"	"Detected in all"	16	"granulocytes: 47.4"																																					1.0	0.0	0.0	0.1	0.9	0.4	0.0	0.0	4.2	0.0	0.6	1.5	0.0	0.0	0.8	1.2	0.7	0.0	0.0	0.1	1.7		0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.4	2.0	0.0	0.0	0.8	0.5	0.0	1.0	0.2	0.5	21.2	0.7	0.0	0.5	0.0	0.5	1.5	0.0	2.3	2.3	47.4	2.9	1.3	2.9	0.3	0.3	0.0	2.3	2.2	0.0	0.0	0.4	0.0	0.0	0.0	0.0	1.0	2.6	0.8	0.4	0.0	2.6	0.0	0.0	0.0	2.4	0.8	0.0	2.6	0.9	0.8	0.0	1.0	0.0	0.0	0.6	0.0	0.0	0.0	1.5	0.0	0.0	1.3	1.3	0.4	1.6	1.0	0.0	2.8	0.0	0.5	1.0	0.0	0.0	1.8	0.3	0.7	0.0	1.5	0.7	0.7	1.9	0.0	2.4	0.8	1.1	0.0	0.0	1.8	6.1	2.9	5.9	1.6	2.0	2.7	1.7	1.7	1.4	0.8	2.3	2.9	2.1	47.4	1.3	0.8	2.3	1.1	0.3										
AC107959.5		ENSG00000284956			8	23084403-23115536	"Predicted intracellular proteins"	"Evidence at transcript level"	"Evidence at transcript level"				"Tissue enriched"	"Detected in some"	7	"blood: 69.8"	"Cell line enhanced"	"Detected in many"		"AN3-CA: 13.3;HDLM-2: 16.3"									"Cell type enriched"	"Detected in some"	9	"neutrophil: 69.8"	"Lineage enriched"	"Detected in single"	153	"granulocytes: 69.8"																																					0.3	2.0	0.0	1.5	0.0	3.1	0.0	0.8	0.5	0.0	0.0	0.0	0.0	0.2	0.0	0.1	0.5	0.0	2.7	0.0	0.0		3.5	0.0	0.4	0.0	0.7	0.0	0.4	0.0	0.0	1.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.5	0.0	9.7	0.5	0.0	0.2	0.0	1.0	0.0	0.0	0.0	0.1	69.8	0.4	0.0	0.0	0.1	2.6	3.7	0.7	13.3	0.0	1.7	2.8	0.0	0.5	0.2	2.1	0.4	1.1	2.7	4.0	0.9	0.1	0.4	0.5	1.9	16.3	1.6	0.0	2.0	7.5	1.6	0.5	5.7	1.7	2.1	0.7	0.7	2.5	0.7	0.0	0.6	0.0	0.0	0.7	3.5	0.5	0.1	0.9	0.3	0.8	0.1	0.1	0.1	0.2	1.9	4.8	1.8	0.3	1.3	4.7	6.7	6.7	0.8	6.3	4.7	0.2	5.2	1.2	4.0	0.6	0.4	8.1	0.0	0.2	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	69.8	0.0	0.3	0.0	0.0	0.1										
CSNK1A1L	MGC33182	ENSG00000180138	"Casein kinase 1 alpha 1 like"	Q8N752	13	37103259-37105664	"Enzymes, Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Group enriched"	"Detected in some"	7	"blood: 10.5;testis: 9.0"	"Not detected"	"Not detected"			"Not detected"	"Not detected"							"Cell type enriched"	"Detected in single"	40	"neutrophil: 10.5"	"Lineage enriched"	"Detected in single"	42	"granulocytes: 10.5"									HPA051334			Uncertain	Cytosol				Cytosol		"HPA051334: AB_2681446"	"unprognostic (1.23e-2)"		"unprognostic (1.59e-1)"	"unprognostic (3.19e-2)"	"unprognostic (3.54e-2)"	"unprognostic (2.40e-2)"		"unprognostic (5.40e-2)"	"unprognostic (8.90e-2)"	"unprognostic (3.47e-1)"	"unprognostic (1.47e-3)"	"unprognostic (4.50e-1)"	"unprognostic (2.02e-1)"	"unprognostic (2.28e-3)"	"unprognostic (3.45e-1)"	"unprognostic (2.38e-1)"		0.0	0.0	0.0	0.3	0.0	1.4	0.0	0.0	0.1	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	9.0			0.0		0.0	0.0	0.0	0.1	0.2	10.5	0.2	0.1	0.2	0.2	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.4	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.3	0.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.1	0.1	0.0	0.0	0.6	0.2	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.2	0.1	0.2	0.1	10.5	0.1	0.2	0.1	0.2	0.2										
HIST2H2AA4	H2A/r	ENSG00000272196	"Histone cluster 2 H2A family member a4"	Q6FI13	1	149851061-149851624	"Predicted intracellular proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"		"Group enriched"	"Detected in many"	6	"blood: 164.8;lymphoid tissue: 101.1"	"Cell line enhanced"	"Detected in many"		"SiHa: 26.8;U-266/70: 66.9;U-266/84: 59.4"	"Cancer enhanced"	"Detected in single"		"ovarian cancer: 0.5"					"Cell type enriched"	"Detected in all"	5	"neutrophil: 164.8"	"Lineage enriched"	"Detected in all"	9	"granulocytes: 164.8"									HPA041189	Supported									"HPA041189: AB_2677357"					"unprognostic (1.63e-1)"					"unprognostic (1.77e-1)"		"unprognostic (1.76e-1)"		"unprognostic (8.47e-2)"				4.5	6.5	0.0	9.8	1.2	9.0	2.5	0.3	2.6	5.2	5.7	1.5	2.5	5.7	5.5	3.4	9.1	2.4	4.2	4.0	0.7		3.0	2.5	8.8	7.1	0.1	0.0	4.3	5.0	0.0	0.5	6.5	1.6	9.5	0.0	2.1	4.2	2.6	3.5	5.8	5.4	0.9	0.8	8.4	4.2	21.6	0.1	101.1	1.9	4.8	11.5	5.8	2.3	9.3	17.2	164.8	17.9	3.5	4.2	18.8	3.8	9.6	1.2	2.2	0.0	1.2	3.1	8.1	0.0	0.0	0.0	6.4	3.9	0.0	9.1	0.0	5.2	0.0	0.0	0.0	5.2	12.6	1.2	7.9	4.3	0.0	1.1	7.4	0.0	0.0	0.0	0.0	0.0	8.2	19.3	0.0	24.3	4.1	1.2	3.6	10.0	3.7	1.5	6.6	0.0	2.0	9.7	4.1	26.8	7.4	2.1	12.7	2.6	0.0	2.7	20.5	3.7	1.0	66.9	59.4	4.5	0.0	6.1	3.1	24.2	17.9	32.8	3.2	10.5	3.3	5.9	2.8	3.0	12.0	9.3	2.2	2.0	164.8	3.5	12.4	17.2	4.2	18.8										
TNFRSF10C	"CD263, DcR1, LIT, TRAILR3, TRID"	ENSG00000173535	"TNF receptor superfamily member 10c"	O14798	8	23102590-23117437	"Cancer-related genes, CD markers, Predicted membrane proteins"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enriched"	"Detected in many"	6	"blood: 173.4"	"Group enriched"	"Detected in some"	5	"BEWO: 37.1;HUVEC TERT2: 30.9"	"Low cancer specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			"Cell type enriched"	"Detected in some"	7	"neutrophil: 173.4"	"Lineage enriched"	"Detected in many"	113	"granulocytes: 173.4"									CAB025635	Enhanced									"CAB025635: "	"unprognostic (2.63e-1)"	"unprognostic (4.49e-3)"	"unprognostic (7.21e-3)"	"unprognostic (2.07e-2)"	"unprognostic (3.55e-2)"	"unprognostic (1.46e-1)"	"unprognostic (1.81e-2)"	"unprognostic (2.11e-3)"	"unprognostic (5.56e-2)"	"unprognostic (4.37e-2)"	"unprognostic (8.98e-2)"	"unprognostic (1.94e-3)"	"unprognostic (2.74e-3)"	"unprognostic (4.83e-1)"	"unprognostic (1.84e-1)"	"unprognostic (1.34e-3)"	"unprognostic (6.54e-2)"	5.5	1.5	1.9	14.0	3.6	12.6	2.0	1.4	3.9	2.9	1.5	0.7	0.1	1.2	1.5	1.2	1.4	3.7	13.5	5.6	1.9	1.1	2.8	3.2	13.7	28.4	9.2	0.0	2.4	2.1	2.5	4.5	12.8	3.1	2.7	1.8	1.7	1.7	0.8	2.3	0.8	2.2	1.9	4.4	26.4	1.8	1.4	2.3	0.8	4.4	0.5	0.9	5.2	1.9	0.0	0.3	173.4	1.5	0.0	0.0	0.4	0.4	1.4	0.5	2.4	0.0	0.3	37.1	1.5	0.0	0.1	0.1	0.0	1.4	0.1	0.7	1.4	0.2	0.1	0.1	0.1	2.5	0.5	0.1	0.3	1.1	3.6	0.2	1.0	4.1	0.3	0.7	0.3	30.9	0.0	0.0	0.2	1.0	0.0	0.9	1.6	0.0	0.1	0.1	0.0	5.9	0.1	0.0	0.0	0.1	0.2	0.7	5.1	0.2	6.5	0.6	1.2	1.4	0.1	1.5	0.8	0.0	2.2	0.3	0.9	2.7	1.5	25.4	0.0	0.8	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	173.4	0.0	1.1	0.0	0.0	0.4	1.9	3.6	1.4	3.9	1.9	1.1	9.2	0.0	3.1	2.3
AC106774.10		ENSG00000284552			5	17486231-17486829	"Predicted intracellular proteins"	"Evidence at transcript level"	"Evidence at transcript level"				"Tissue enriched"	"Detected in some"	5	"blood: 12.2"	"Cell line enriched"	"Detected in single"	10	"U-937: 8.3"									"Cell type enriched"	"Detected in single"	122	"neutrophil: 12.2"	"Lineage enriched"	"Detected in single"	122	"granulocytes: 12.2"																																					0.0	0.0		1.5		0.7	0.0		0.0	0.0	0.0			0.0	0.0	2.6	0.0	0.2	0.8	0.0			0.0	0.0	0.1	0.0			0.0	0.0	0.0		0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.1	0.0		1.2	0.0	0.0			0.0		0.0	0.0		0.0	0.0	12.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2	0.0	0.0	0.0	0.0	0.0										
